K, algo, allowedP, trueP, n, sentinel, time, 
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 262144, 313.594, 0.0137821
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 311743, 382.887, 0.0349374
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 370727, 280.517, 0.0363639
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 440871, 118.337, 0.0343051
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 524288, 309.047, 0.0311919
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 623487, 655.52, 0.0782437
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 741455, 96.6169, 0.0700156
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 881743, 161.942, 0.0657176
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1048576, 550.877, 0.0624289
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1246974, 103.408, 0.154101
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1482910, 265.466, 0.159949
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1763487, 1022.81, 0.196046
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2097152, 1672.13, 0.162426
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2493948, 1085.24, 0.333227
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2965820, 473.371, 0.36795
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 3526975, 836.634, 0.389839
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4194304, 1679.33, 0.316152
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4987896, 768.932, 0.711309
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 5931641, 559.983, 0.735346
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 7053950, 1307.88, 0.80138
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 8388608, 2882.48, 0.721772
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 9975792, 3553.85, 1.41467
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 11863283, 1940.72, 1.4905
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 14107900, 1159.23, 1.58518
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16777216, 3402.48, 1.39184
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19951584, 2187.89, 3.0432
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 23726566, 3263.95, 3.00533
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 28215801, 3521.84, 3.43774
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 33554432, 4734.21, 2.82025
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 39903169, 1428.68, 6.14923
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 47453132, 1864.09, 6.16021
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 56431603, 2422.51, 6.67418
16, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 67108864, 4805.36, 6.28583
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16, 5.08428, 0.0175112
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19, 3.74151, 2.88e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 22, 2.7268, 5.1e-06
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 26, 3.69267, 1.49e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 32, 5.12512, 4.7e-06
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 38, 10.1649, 8.4e-06
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 45, 4.59897, 2.33e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 53, 6.24848, 1.78e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 64, 8.48267, 1.13e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 76, 0.649002, 3.28e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 90, 6.17745, 2.15e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 107, 4.0058, 2.92e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 128, 6.99139, 2.63e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 152, 12.8346, 3.87e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 181, 3.00734, 3.86e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 215, 3.89364, 4.16e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 256, 7.77228, 5.26e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 304, 6.2474, 5.25e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 362, 12.3514, 5.1e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 430, 11.1336, 6.2e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 512, 6.38456, 5.54e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 608, 18.3453, 8.97e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 724, 6.05831, 7.88e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 861, 5.95193, 9.33e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1024, 15.0743, 9.66e-05
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1217, 25.349, 0.0001608
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1448, 22.9566, 0.0001262
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 1722, 15.9214, 0.0001768
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2048, 50.2559, 0.0001506
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2435, 31.2571, 0.0002863
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 2896, 13.6187, 0.000279
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 3444, 16.7054, 0.0003432
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4096, 41.5433, 0.0003045
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 4870, 84.8676, 0.0008126
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 5792, 20.4682, 0.0007231
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 6888, 44.0272, 0.0007513
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 8192, 105.398, 0.0005515
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 9741, 50.2525, 0.0013274
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 11585, 102.396, 0.0012078
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 13777, 48.408, 0.0012727
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 16384, 83.2001, 0.0012267
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 19483, 75.1435, 0.0025513
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 23170, 57.7327, 0.0022748
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 27554, 131.97, 0.0028724
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 32768, 114.539, 0.0021632
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 38967, 204.035, 0.0052815
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 46340, 106.822, 0.006602
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 55108, 91.965, 0.0045726
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 65536, 61.2098, 0.0040354
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 77935, 232.701, 0.0096893
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 92681, 34.833, 0.0086971
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 110217, 158.456, 0.0091026
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 131072, 343.686, 0.0078594
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 155871, 106.199, 0.0200249
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 185363, 146.588, 0.0181786
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 220435, 118.499, 0.0184976
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 262144, 313.594, 0.0165769
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 311743, 382.887, 0.0397638
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 370727, 280.517, 0.0390159
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 440871, 118.337, 0.0389623
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 524288, 309.047, 0.0363728
2, hpce.gr1714.fast_fourier_transform_taskgroup, 8, 8, 623487, 655.52, 0.0805609
